Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
drp_set_var,'1993732401 -192908533',com_ping,'562857352',gssb_unlock_config,'1602680940',tm_send_all,'2341713113562038935 16219515940464560088',gssb_fss_get_temp,'',fp_set_cmd_dt,'2087209760 1553351511 985874199 g:Uw= 4jXM',gssb_arm_manual,'-2053463385',com_send_tc,'-1993467415 E9iHYH',gssb_fss_set_config,'77386926',drp_test_system_vars,'',-6,10.29751467704773,444020.0,10572.0
obc_set_tle,'1124307815 (P',gssb_get_sun,'',obc_update_status,'',gssb_arm_manual,'1689001075',fp_del_cmd,'32509471 -1719499482 -2025212829 -659520121 1955882626 -1819558798',gssb_fss_get_temp,'',init_dummy_sensor,'',gssb_get_burn_config,'',gssb_fss_set_config,'575388523',rw_set_speed,'244415663 2116262501',-6,6.485610485076904,444020.0,10576.0
rw_get_speed,'',tm_send_status,'-1926358290',gssb_arm_manual,'-2102904455',gssb_commit_addr,'',gssb_burn,'',drp_get_vars,'',obc_reset_wdt,'',obc_prop_tle,'4389486314529407791',fp_show,'',obc_get_time,'1703662254',-6,6.536983966827393,444020.0,10612.0
tm_send_last,'5583302216482943212 8152336840832917193',gssb_reset,'',gssb_set_addr,'-1730267833',gssb_fss_get_sun,'',fp_del_cmd,'187894266 -1746051625 -1922950472 1464901948 -1924804667 291996857',gssb_get_sun,'',fp_set_cmd,'1471936011 1506623433 -2061332605 -1084305491 1829908451 233761997 914796289 -1117765313 L; a6f>1'dR',obc_get_sensors,'',rw_get_current,'',fp_show,'',-6,6.451021671295166,444020.0,10564.0
com_debug,'',obc_ident,'',com_reset_wdt,'1218768426',gssb_scan,'752235037 317202236',obc_reset_wdt,'',com_send_tc,"'2135647859 E|NmE""a'",obc_get_tle,'',com_update_status,'',obc_update_status,'',gssb_pwr,'-1837923463 -966889481',-6,7.577349424362183,444020.0,10660.0
drp_set_var,'-511809376 -738221091',gssb_burn,'',com_get_node,'',rw_get_speed,'',fp_test_params,'1294688716 \6L% -541264359',init_dummy_sensor,'',com_debug,'',obc_update_status,'',drp_test_system_vars,'',gssb_fss_get_temp,'',0,10.227126836776733,444020.0,10844.0
obc_update_tle,'',gssb_pwr,'-1871172161 1160835331',drp_set_deployed,'1546568347',tm_send_all,'10900341252320776946 9806739612282932274',gssb_fss_get_sun,'',drp_ebf,'-1271732791',obc_get_sensors,'',drp_test_system_vars,'',obc_pwm_pwr,'-2080000512',drp_add_hrs_alive,'-668730829',0,10.383152723312378,444020.0,10900.0
drp_clear_gnd_wdt,'',gssb_get_sun,'',gssb_get_model,'',com_get_config,'R%}(ShG',obc_set_pwm_freq,'1658158278 -6917482423284841661164463495041011130',fp_del_cmd_unix,'2117569888',fp_del_cmd,'-643496849 -412940178 -293847454 2089548003 201401760 -1414522977',init_dummy_sensor,'',gssb_pwr,'1321121461 -1684953833',obc_pwm_pwr,'-1425253582',-6,6.619704723358154,444020.0,10564.0
gssb_fss_get_temp,'',gssb_fss_get_temp,'',eps_hard_reset,'',com_set_config,'(i %0<W&kD}',gssb_set_burn_config,'-492122184 -1375907423 -586875757 1491374147 -320940518 2124580693 -1849266306',gssb_update_status,'',fp_set_cmd,"'1551133123 -1359292245 295537726 -534232744 574229054 -712938169 -1621171767 -590480529 -O0V E""C'",gssb_select,'311029718',drp_clear_gnd_wdt,'',obc_prop_tle,'1145292502604789011',-11,6.627082824707031,444020.0,10588.0
gssb_get_uuid,'',fp_reset,'',gssb_get_model,'',obc_pwm_pwr,'-601549904',eps_get_hk,'',tm_send_status,'1007568214',com_get_node,'',drp_set_deployed,'2047767644',tm_parse_status,'',gssb_get_uuid,'',-6,6.744297981262207,444020.0,10820.0
com_get_config,'',gssb_arm_manual,'2046385381',gssb_antenna_release,'-1516170066 2116366468 1575040417 2117253563',fp_set_cmd_dt,'1846833408 -1808965601 1789694505 &t~YcdlM ~#:wr{',obc_get_sensors,'',com_send_data,'',gssb_msp_get_temp,'',gssb_pwr,'115416882 -22431861',obc_get_sensors,'',gssb_antenna_release,'170656383 -566313538 -1213218056 1885612132',-6,6.425952911376953,444020.0,10504.0
obc_ident,'',test,'',eps_set_heater,'-1935933341 1027729396',drp_test_system_vars,'',set_state,'18113007995119045581 592293198889098038 463301348',com_send_cmd,'1706974491 fa7i)gX',init_dummy_sensor,'',rw_get_current,'',gssb_get_temp_int,'',rw_set_speed,'1119120028 1589767285',0,10.898009300231934,444020.0,10880.0
fp_set_cmd_unix,'-732396952 719040922 576022370 '48 =je`#',tm_send_all,'630709831284069835 5692544461844895778',drp_ebf,'1841601761',obc_get_mem,'',gssb_fss_commit_config,'',gssb_get_sun,'',gssb_get_status,'',obc_reset_wdt,'',tm_send_all,'17623875619256109363 6011539500578002819',obc_pwm_pwr,'-771759275',-6,6.522000312805176,444020.0,10664.0
gssb_get_temp,'',obc_set_pwm_duty,'-1328398776 2126369952',help,'',eps_hard_reset,'',com_get_node,'',fp_set_cmd,'-311250450 1818514179 1795923045 -1566748500 1279263229 544501962 -329646965 1783856635 h ',com_send_data,"'""X'",gssb_reset,'',help,'',eps_set_heater,'-605911291 -713092668',-11,6.521790981292725,444020.0,10824.0
fp_del_cmd_unix,'628651216',gssb_arm_manual,'988020611',gssb_set_burn_config,'-774741630 810219858 175095571 1571527589 -1659829528 653453661 -1578223390',obc_pwm_pwr,'1544962380',obc_get_tle,'',rw_get_speed,'',fp_del_cmd,'1311302649 437491792 905181997 2028062519 -411246261 1598589875',fp_reset,'',tm_send_last,'13876346652337402717 5517795714476001467',com_send_cmd,'-1463545172 E<;\&v',-6,6.276455402374268,444020.0,10660.0
tm_set_ack,'9386252587222050567 11992850276651605650',eps_get_config,'',drp_ebf,'679443474',com_send_rpt,'-1940943320 C$]+',drp_get_vars,'',com_get_node,'',com_send_tc,"'1384490888 ,M'('",drp_set_deployed,'-106159017',fp_del_cmd_unix,'1475216491',drp_clear_gnd_wdt,'',-6,7.654242753982544,444020.0,10656.0
gssb_pwr,'-2047508172 2120998192',obc_set_pwm_freq,'1671047767 323334238029671012966842301147198930310',obc_debug,'-1347607294',gssb_unlock_config,'-960010105',set_state,'9252816728302969854 11849832370329734207 -1123984523',gssb_arm_auto,'1992656250',fp_set_cmd,'778049716 -1617868203 1819862711 617542238 1860803137 1782435357 1174975993 286172376 vS)aetYu SOg6S',gssb_set_addr,'-767625114',obc_set_pwm_freq,'-1484911189 252021267363476525349013012452535576360',gssb_fss_set_config,'-1027293405',-11,6.6161980628967285,444020.0,10664.0
obc_reset_wdt,'',gssb_get_version,'',gssb_reset,'',rw_set_speed,'-1601483404 1384710638',drp_set_deployed,'-953043028',com_send_cmd,'-322623051 L.b8',gssb_fss_set_config,'-1623959371',gssb_get_version,'',rw_get_current,'',obc_get_time,'-449545715',0,7.667851686477661,444020.0,10596.0
eps_update_status,'',gssb_msp_get_temp,'',set_state,'15783244359000770041 16944471316621834359 1018916085',obc_get_sensors,'',com_update_status,'',gssb_update_status,'',gssb_get_burn_config,'',gssb_antenna_release,'-1711528461 -1234464718 -805297301 895401200',gssb_set_addr,'1524637939',obc_get_time,'-324156885',0,7.477945327758789,444020.0,10912.0
fp_set_cmd_dt,'-151885972 1938130312 1240107048 ev* F',com_update_status,'',com_send_data,'R;'gGU(5z',gssb_unlock_config,'-1955736912',gssb_fss_set_config,'1150540445',tm_send_status,'-727602858',eps_set_heater,'672287918 -1480400126',gssb_fss_commit_config,'',rw_get_current,'',fp_del_cmd,'1403256018 -780860902 -1773091009 128406134 1525333583 388263205',-6,6.449468374252319,444020.0,10440.0
gssb_unlock_config,'-1589310454',obc_get_mem,'',test,'',set_state,'8377529505684808640 6716934167276207869 491215234',gssb_arm_auto,'1126983154',obc_get_tle,'',gssb_msp_get_temp,'',obc_set_tle,'1617513966 1',rw_get_current,'',drp_clear_gnd_wdt,'',0,7.248073577880859,444020.0,10572.0
fp_del_cmd,'-1352059138 -682270088 -1396971721 -1366127488 -1803352534 1205767827',obc_ident,'',com_send_tc,'-1982793647 <~%}9',fp_set_cmd_unix,"'-1823602541 -1455687247 -1732153805 M2 *q"".q'",com_update_status,'',obc_prop_tle,'6774876057392525175',com_send_data,'',fp_del_cmd_unix,'-637433654',obc_get_tle,'',init_dummy_sensor,'',-6,6.315878629684448,444020.0,10668.0
gssb_set_burn_config,'-459617547 -2081523752 -1377221414 -932714470 -2146331076 -445016704 -1758158065',tm_send_all,'2852996683482501950 7721149018678370102',rw_get_current,'',com_send_data,'6OPMH*Ud{$',obc_pwm_pwr,'1807574504',obc_update_tle,'',com_debug,'',obc_get_mem,'',eps_get_config,'',help,'',0,7.334757566452026,444020.0,10884.0
obc_ident,'',help,'',gssb_get_burn_config,'',tm_send_status,'641575547',com_debug,'',gssb_get_temp,'',tm_send_status,'-527748140',tm_send_status,'1288623450',obc_debug,'1736956241',gssb_msp_get_temp,'',-6,6.571688890457153,444020.0,10912.0
fp_del_cmd,'1282128386 -817749311 1446195108 487378089 714226023 1264071795',tm_send_all,'11120679033219258241 18071617342156510312',gssb_fss_get_temp,'',gssb_set_burn_config,'-534133971 427344851 1203441634 1930418921 1224395670 1606380376 831060271',gssb_reset,'',com_get_config,'He)',gssb_get_burn_config,'',gssb_fss_get_temp,'',eps_update_status,'',com_set_node,'211092264',-11,6.35685133934021,444020.0,10756.0
gssb_select,'196234270',fp_reset,'',obc_debug,'-1692504785',gssb_arm_manual,'123216108',com_reset_wdt,'312799537',gssb_set_addr,'-468191083',obc_get_mem,'',obc_set_pwm_duty,'-780829778 -619711118',com_update_status,'',gssb_msp_get_temp,'',0,7.318892240524292,444020.0,10872.0
fp_reset,'',rw_set_speed,'-1962893345 615832682',fp_set_cmd_unix,'1901838470 144377914 191636182 *_:IbR?W G%',rw_get_speed,'',fp_set_cmd_unix,'-821430956 -362149548 1818183427 $ItR?R2} c7MmT-!l&',drp_add_hrs_alive,'1551721581',obc_get_tle,'',fp_set_cmd_unix,'-1439235922 -798555385 1651470129  zC40}a'pS',com_get_node,'',init_dummy_sensor,'',-6,6.32370400428772,444020.0,10644.0
fp_test_params,'-414735018 Y 477867961',tm_send_last,'15267669821090741411 14944532624969066010',gssb_get_sun,'',com_send_rpt,'-1145862784 \r}w<@I',com_send_rpt,'1815557733 @$]nGDt{B',fp_test_params,'-1907769295 C?J(T!*-n% -969186012',init_dummy_sensor,'',fp_show,'',gssb_pwr,'280931064 -223309848',tm_send_from,'159067758195219436 6022482072192789878 11648037015367258811',0,7.2586634159088135,444020.0,10524.0
fp_set_cmd_dt,'1316260360 -1571036446 355791150 _\t1>1@r| ^)I#',help,'',gssb_arm_auto,'-1897621543',rw_get_speed,'',gssb_get_uuid,'',eps_hard_reset,'',eps_get_hk,'',obc_set_pwm_freq,'678088858 311854643521641989052735638772010507280',gssb_fss_set_config,'-1728166132',com_send_data,'S*mpdB-xy+',-6,6.306630849838257,444020.0,10836.0
gssb_get_temp_int,'',gssb_commit_addr,'',gssb_arm_auto,'994490714',gssb_get_version,'',rw_get_speed,'',drp_add_hrs_alive,'-2143341635',gssb_burn,'',gssb_get_temp,'',com_ping,'-1788358021',eps_get_hk,'',0,9.640853881835938,444020.0,10876.0
set_state,'14044362939344704362 14695375984670863280 -1814785615',gssb_fss_get_temp,'',eps_get_hk,'',tm_send_last,'16286725175569675165 1544132749098977324',obc_pwm_pwr,'-583488031',fp_del_cmd_unix,'1097352531',com_update_status,'',obc_debug,'-1788827822',drp_test_system_vars,'',gssb_scan,'-734359780 1888992585',-6,6.828624248504639,444020.0,10660.0
gssb_get_sun,'',test,'',com_get_node,'',gssb_antenna_release,'1347742245 1259408464 -677482763 48782920',gssb_get_sun,'',gssb_arm_auto,'-1697717398',drp_add_hrs_alive,'2010898315',obc_ident,'',gssb_pwr,'102620296 641840192',obc_update_status,'',0,7.3431079387664795,444020.0,10712.0
com_debug,'',gssb_msp_get_temp,'',gssb_fss_set_config,'1297657278',gssb_unlock_config,'1135900019',gssb_set_addr,'1368489798',gssb_set_burn_config,'1009779389 49564679 1701591871 276373029 -1501791900 582883 -1389271762',gssb_get_model,'',com_get_node,'',gssb_get_version,'',com_send_rpt,'-1438103600 >yB',0,7.301452875137329,444020.0,10568.0
drp_test_system_vars,'',gssb_set_burn_config,'-289782352 1620964689 -1456376843 -418165852 168922057 208104988 -1544602357',gssb_scan,'1978554893 1392769800',gssb_get_burn_config,'',gssb_fss_set_config,'1428318382',obc_set_pwm_duty,'1045004588 1709076616',gssb_get_temp,'',gssb_get_temp,'',drp_add_hrs_alive,'-1980943685',tm_parse_status,'',0,10.75214672088623,444020.0,10892.0
gssb_get_version,'',tm_send_all,'245906535004059949 13040362455618456512',drp_set_deployed,'801380615',drp_set_var,'234693977 271540305',gssb_fss_get_temp,'',com_reset_wdt,'1553980957',fp_reset,'',gssb_burn,'',com_get_config,"'8aBi0m""`i#'",drp_ebf,'222505678',0,7.283799171447754,444020.0,10636.0
gssb_antenna_release,'-943396294 -12088716 -756554791 381319989',gssb_select,'-1604278878',obc_update_status,'',fp_set_cmd_unix,'-108970282 1024622535 -2130436201 J!H<2jT& VmG<0',obc_pwm_pwr,'-1005225288',fp_set_cmd,'-1030380379 -1515171534 1065432216 -388514658 -32379237 -741889553 859397622 1776689546 K\X{}k KX<{Fb',obc_get_sensors,'',drp_set_var,'-130602226 -147248173',gssb_commit_addr,'',obc_ident,'',-6,6.457328796386719,444020.0,10652.0
tm_get_last,'8707845107911089878',gssb_update_status,'',eps_hard_reset,'',set_state,'6146323165401101349 5406463133820517932 643047969',com_ping,'-997004262',gssb_arm_auto,'-94008247',gssb_pwr,'-2030355238 -107944561',drp_set_var,'736663554 -749713564',drp_ebf,'-316917070',com_send_data,'%-tNnGo8^',0,10.292240619659424,444020.0,10568.0
gssb_select,'-1555466505',eps_get_hk,'',eps_update_status,'',com_send_data,'~DZ]aZJ',com_reset_wdt,'-961164600',gssb_get_burn_config,'',fp_set_cmd,'1198022073 5972289 225565438 1559995743 -977155972 -1906168408 -487869517 433358692 ]:EH1:*;# h*',obc_debug,'-1670172984',obc_set_pwm_freq,'598187769 -165361411543538213393308781317576565232',com_send_rpt,'-73652296 7}#%>',-11,7.423382520675659,444020.0,10564.0
tm_set_ack,'4561977771377360988 7212314846615325369',com_debug,'',gssb_fss_get_temp,'',com_ping,'-1555381934',com_send_rpt,'1572019592 a',gssb_get_sun,'',eps_set_heater,'-52730859 -917642588',test,'IE',fp_set_cmd_dt,'627581704 1236330244 1678996757 'uyh uL<7t+&',gssb_set_addr,'-693831703',-6,9.672461748123169,444020.0,10564.0
obc_set_pwm_duty,'-85921972 -1196933371',obc_prop_tle,'-4629779251889317578',com_send_tc,'2066434098 Ff',eps_hard_reset,'',com_ping,'-1944995109',gssb_msp_cal_temp,'-1769410454 -1525833638',com_get_config,'6>',com_set_node,'-1816525707',eps_hard_reset,'',gssb_fss_get_sun,'',-6,7.6105005741119385,444020.0,10876.0
drp_set_deployed,'842625395',tm_send_all,'7213401054195976044 16170477316056714308',gssb_reset,'',fp_set_cmd_dt,'-1619754624 27359680 1065092956 `&AuC }_Y',tm_parse_status,'',com_get_config,'7FI',gssb_scan,'-838774487 -649497293',obc_get_time,'1971016492',gssb_get_version,'',rw_get_current,'',-11,6.732964515686035,444020.0,10628.0
fp_del_cmd_unix,'-377851736',gssb_get_version,'',gssb_unlock_config,'-1793058593',fp_reset,'',rw_get_speed,'',fp_show,'',gssb_commit_addr,'',eps_get_config,'',gssb_pwr,'1663934859 895074014',gssb_commit_addr,'',-6,6.262444972991943,444020.0,10884.0
gssb_fss_commit_config,'',obc_get_tle,'',obc_get_time,'-1167636022',drp_set_deployed,'1004539394',com_send_rpt,'-232360205 Vaa!yQ9&Hv',drp_add_hrs_alive,'1856889488',tm_send_all,'17154674952026844808 15840465998013601158',gssb_set_addr,'-1828139440',test,'#+c:J|88*',com_set_node,'1108445665',0,7.485234260559082,444020.0,10912.0
rw_get_current,'',gssb_antenna_release,'-912647866 -1787095798 -178845883 1374064435',rw_set_speed,'-809971467 -602065449',tm_send_all,'9300567337606820512 9532043469588751100',gssb_fss_set_config,'-1129363391',rw_set_speed,'-1979925390 -548114224',fp_set_cmd_dt,'297060028 -1063580648 2034273866 3LCM]2i ]9}>a@v>?',com_get_node,'',tm_send_status,'-936866125',rw_set_speed,'-1219148618 954679076',-6,6.650806427001953,444020.0,10724.0
gssb_commit_addr,'',obc_ident,'',gssb_get_model,'',fp_del_cmd,'-2085646807 1505954278 982205841 -1112165127 1539884011 -1036699143',obc_get_time,'-1654731665',tm_set_ack,'9807294614477039507 5097253732911115309',com_send_rpt,'94257788 3-Wo:+u{',eps_get_hk,'',gssb_get_model,'',eps_get_hk,'',-11,6.377962112426758,444020.0,10628.0
tm_set_ack,'14200313400262741833 9004791434663002864',tm_send_from,'14277944199629680101 5349585436226016904 9078792083259298184',rw_get_current,'',gssb_get_status,'',obc_set_tle,'1273165896 k9U#t6',drp_ebf,'-701608024',com_set_node,'-1060183437',com_send_rpt,'-1565709257 ',tm_parse_status,'',test,'@UE)[T',0,7.291825771331787,444020.0,10588.0
obc_update_tle,'',gssb_arm_auto,'-218434766',fp_show,'',tm_send_all,'6405129200560271827 14468931647103474157',fp_set_cmd_dt,'2018116966 -1541780262 1015617921  ',gssb_get_temp,'',obc_get_tle,'',drp_set_var,'1499226103 -890243381',com_ping,'-1116884391',com_send_rpt,'395162182 O+?ly',0,9.828351974487305,444020.0,10608.0
obc_get_mem,'',obc_pwm_pwr,'-802156527',gssb_burn,'',gssb_set_addr,'-709112209',gssb_reset,'',fp_reset,'',gssb_arm_auto,'-1645191090',gssb_msp_cal_temp,'-1499169015 -1042156466',tm_parse_status,'',drp_add_hrs_alive,'1609371869',0,7.317814826965332,444020.0,10620.0
tm_set_ack,'13019134581264139433 3876687426231309485',com_get_config,'J$n',test,'^/Y7)})W',gssb_scan,'-632550959 -1081927476',gssb_msp_get_temp,'',eps_get_hk,'',obc_get_tle,'',tm_get_last,'14199612708684034403',fp_set_cmd_unix,"'-578143664 2015658692 1998641063 JK Mri%k""1{t'",obc_update_status,'',-6,6.788191795349121,444020.0,10608.0
fp_test_params,'-1071242359 Qy_C%oFB{b 554162050',obc_get_time,'125430328',obc_prop_tle,'-8179300297682223736',tm_get_last,'12127087137649827657',drp_ebf,'-1987162345',com_send_tc,'1529004800 .[+4Q1:i',gssb_arm_manual,'-1101907656',fp_set_cmd,'-1094650232 -383035697 476074541 -1190825839 -1229849418 -463897867 219015423 2097831945 1I6B; 9',gssb_set_addr,'342310992',gssb_select,'-1210081045',-6,7.516824722290039,444020.0,10736.0
gssb_update_status,'',obc_get_sensors,'',fp_reset,'',tm_send_all,'8929962893339058601 1254563079344735668',drp_add_hrs_alive,'-397861506',gssb_get_status,'',drp_test_system_vars,'',gssb_commit_addr,'',fp_set_cmd_unix,'847485763 -1035702404 633164254  ',gssb_set_burn_config,'873540507 1858093518 -410879175 1021403669 59165315 -467198032 2046329075',0,10.404818296432495,444020.0,10820.0
tm_send_from,'14589672067778452235 5504236123736047069 4768350131802875146',gssb_get_status,'',com_get_config,"'+d%{v,rRC'",tm_send_all,'2301757525598884004 8550001426113124807',tm_send_last,'10838226726457491621 15208212345915139336',gssb_arm_manual,'-1145303686',drp_get_vars,'',com_ping,'357924761',eps_get_config,'',eps_set_heater,'1766089239 -1269828625',0,9.604111194610596,444020.0,10904.0
gssb_scan,'994868449 578453420',fp_del_cmd_unix,'1273415350',com_debug,'',gssb_select,'1098374530',obc_ident,'',gssb_fss_get_temp,'',com_send_rpt,'-2098557282 2_z4-2m',gssb_arm_auto,'-2120166058',obc_set_pwm_freq,'-608856923 183848949231705994871376105081548834237',gssb_get_model,'',-6,6.595908880233765,444020.0,10892.0
gssb_arm_manual,'1868891428',tm_get_last,'18001787040619695722',fp_set_cmd_dt,'-1322746750 1136175109 -1915995864 `UHnV|$.7^ `rM',tm_send_from,'4030183220231263319 990866517172955150 2367720092401781225',eps_get_hk,'',obc_ident,'',com_debug,'',com_send_rpt,'95604601 +nM',gssb_pwr,'-835832619 -1327651262',com_debug,'',-6,6.335461139678955,444020.0,10560.0
obc_update_status,'',drp_test_system_vars,'',obc_prop_tle,'354121534028618962',obc_get_mem,'',gssb_get_model,'',gssb_get_sun,'',gssb_get_uuid,'',init_dummy_sensor,'',gssb_arm_manual,'237150935',obc_prop_tle,'-8503500747105435071',0,10.758304357528687,444020.0,10840.0
gssb_set_burn_config,'-321907931 714387902 -775436364 561431653 -588975879 1926371565 703564319',com_set_config,"'\~.k"" U<'",test,'PS-o+w',drp_get_vars,'',init_dummy_sensor,'',obc_prop_tle,'912297551616234895',gssb_fss_get_temp,'',eps_get_hk,'',tm_set_ack,'8216300019811972542 5749479228721504747',gssb_get_uuid,'',0,7.2610554695129395,444020.0,10856.0
init_dummy_sensor,'',gssb_get_model,'',fp_set_cmd_unix,'28361669 94508164 1476217245 R} Ai6JaAzJ6b',eps_set_heater,'1780344334 115007683',rw_get_speed,'',drp_get_vars,'',fp_test_params,'-1364508068 G_2:!bu!C0 1727051458',fp_reset,'',gssb_pwr,'-69760118 -930412831',obc_set_pwm_freq,'-1551126346 315089192504107741337296858977799581351',-6,6.386704683303833,444020.0,10868.0
init_dummy_sensor,'',fp_del_cmd,'383212145 1895841513 -415918699 -1444933894 1542488739 -203684737',com_ping,'2075245216',obc_set_tle,'1696453694 [:8RA-A'#o',gssb_fss_set_config,'1196348600',obc_set_pwm_duty,'887566192 1052548872',drp_ebf,'-1416766356',com_debug,'',fp_test_params,'1529396225 T<cp -116618787',fp_set_cmd_dt,"'-992714201 -91023394 -721494388 ~nLM N,'",-6,6.301478624343872,444020.0,10664.0
